,UID,about,category,checkins,cover,description,emails,id,latitude,link,located_in,longitude,page_token,phone,picture,street,website
374,895,"Με εξειδίκευση στην Πυγμαχία και εμπειρία από το 1965, διδάσκουμε την τέχνη του Ολυμπιακού αθλήματος σε μικρούς και μεγάλους.","Stadium, Arena & Sports Venue",2525,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/26907280_1914626905233091_877005960216175593_n.jpg?oh=9ebef21091caa4a524c409b08c0ff20d&oe=5B351497,"Η Πυγμαχία δεν είναι πλέον ένα βίαιο άθλημα που αναδεικνύει μόνο τον ανδρισμό. Στις μέρες μας ορίζεται ως ένας νέος τρόπος ζωής για όλους. Από επιχειρηματίες, τραπεζίτες και δικηγόρους, μοντέρνες μαμάδες, μοντέλα και celebrities, μέχρι νέους γεμάτους ενέργεια και διάθεση για ζωή. Επίσης είναι γεγονός ότι η πυγμαχία είναι το ιδανικό άθλημα για καρδιαγγειακή και μυϊκή εκγυμναση. Είναι προπόνηση που βοηθά στον συντονισμό της ψυχικής και σωματικής ισορροπίας αλλά και στην βελτίωση της αυτοπεποίθησης. Τέλος είναι απαλλαγη από το καθημερινό άγχος και την κόπωση του μυαλού αλλά και ζωτικότητα που δημιουργείται μέσα απο το κίνητρο και την ευγενή άμιλλα.",,926688387360286.0,37.94564006,https://www.facebook.com/boxingacademy.gr/,,23.62929583,boxingacademy.gr,6909080200,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/17457383_1597008653661586_8691879390958481221_n.jpg?oh=51a46fc0876ac7874b6f73a94232ab28&oe=5B41E4CD,ΡΗΓΑ ΦΕΡΑΙΟΥ & ΚΟΥΝΤΟΥΡΙΩΤΟΥ,"https://www.google.gr/maps/place/Boxing+Academy+Papaiosif+Family/@37.9454793,23.6272426,17z/data=!3m1!4b1!4m5!3m4!1s0x14a1bbcfccb0c1a3:0xee87ee11a7f639ad!8m2!3d37.9454793!4d23.6294313?hl=el"
375,297,,City,255,https://scontent.xx.fbcdn.net/v/t1.0-9/11403373_937842449572288_465170241068530590_n.jpg?oh=cc96b88b0b77be2140b75fef48453ec0&oe=5B03931E,"CHOKE LUTA LIVRE is a Luta Livre Submission(Brazilian Grappling) and MMA Academy located in Athens, Greece. Our trainer, George Thomadakis is a Black Belt in Luta Livre under Mestre Marcio Cromado(RFT) and Mestre Daniel D' Dane. CHOKE LUTA LIVRE is an official member of the Federacao de Luta Livre Submission do estado do Rio de Janeiro.",chokelutalivre@gmail.com,937840932905773.0,38.0049261,https://www.facebook.com/chokelutalivre/,,23.8031768,chokelutalivre,,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/11035585_937841632905703_7275374457563041839_n.jpg?oh=df2387a75d495073bf27aec3aa7dec7f&oe=5B01B5E1,,http://www.chokelutalivre.gr/
376,1772,http://www.athlokinisigym.com,"Stadium, Arena & Sports Venue",6,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/13047924_945995402187574_6529150651412025953_o.jpg?oh=56c765ec1c81137df195160e79f997f9&oe=5B397538,,info@athlokinisigym.com,945990152188099.0,40.4658706,https://www.facebook.com/athlokinisi/,,22.8620655,athlokinisi,2392035085,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13043431_945994658854315_6196693132724464916_n.jpg?oh=aa92cec4e41e0674812dc92231b38707&oe=5B0CD34A,Παπάγου 4,http://www.athlokinisigym.com
377,977,,Sports & Recreation,92,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/11807403_964393253606834_5661936224431746609_o.jpg?oh=e6340a1e607d9023d2f4dba46a8ad26a&oe=5B049ED2,Αθλήματα και αναψυχή,info@kozasports.gr,964392840273542.0,38.0423456,https://www.facebook.com/koza.sportsclub.1/,,23.76106739,koza.sportsclub.1,2130261442,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13315409_1129592340420257_8951934899149441933_n.jpg?oh=05c90c2c287e5f8298368e79d5dc1ea5&oe=5B35E941,Παναγούλη Αλέκου & Ανδριανού 1,http://www.kozasports.gr
378,714,Bujinkan Shidoshi Kostas Kapselidakis Dojo,Martial Arts School,4,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/24958849_1898261333521777_2704413616851514944_o.jpg?oh=40c7ec8eedefd23105e3cd664f07bd53&oe=5B4B18F6,,kapselidakis@budotaijutsu.gr,973335432681043.0,40.61627414,https://www.facebook.com/Bujinkan.Nichigetsu.Dojo/,,22.9656244,Bujinkan.Nichigetsu.Dojo,6941563018,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/26168148_1926374477377129_4453426676784769311_n.jpg?oh=52bd312b84dd711b7dc395b96857fd0d&oe=5B46D727,Papafi 61,http://www.budotaijutsu.gr
379,1294,ο team wolf 31 δημιουργήθηκε σαν φόρος τιμής και σεβασμού σε μια γυναίκα που είναι 83 ετών και γεννήθηκε το 1931 και απεβίωσε τον Σεπτέμβρη του 2014,Sports Team,136,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/25542695_1889062127789347_1618411282241490964_o.jpg?oh=ead64b839f453ebd557cd11f2f7d3010&oe=5B0AFBEC,ο team wolf 31 δημιουργήθηκε σαν φόρος τιμής και σεβασμού σε μια γυναίκα που είναι 83 ετών και γεννήθηκε το 1931 και απεβίωσε τον Σεπτέμβρη του 2014,,975477785814457.0,38.05467668,https://www.facebook.com/teamwolf31/,,23.84158194,teamwolf31,6977155594,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/11075130_1016474128381489_8299765481866604239_n.jpg?oh=cfe0b6a83460d7df49769b8a48c49c21&oe=5B0A2072,Λεωφόρος Πηγής 5,http://www.teamwolf31.com
380,1883,Σχολή Χορού Αγγελικής Ι.Βορρέα,Dance Studio,80,https://scontent.xx.fbcdn.net/v/t1.0-9/1470366_997339613612434_7470444060573883107_n.jpg?_nc_cat=0&oh=4bd563b2fb30bc47a086704052666955&oe=5BEB5AEB,,,997335613612834.0,37.9901031,https://www.facebook.com/www.avorreadance.gr/,,23.7136329,www.avorreadance.gr,210.5136406,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/18813358_1534310496582007_3020569362308331559_n.jpg?_nc_cat=0&oh=fc3ae5a7663ffbc6489bc7f0b4052673&oe=5BE9DD49,Άργους 63,http://avorreadance.gr
381,1420,"Σχολή Πολεμικών Τεχνών, Όπου διδάσκεται η τέχνη του Aikido. Τμήματα παιδικά-ενηλίκων.",Martial Arts School,107,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/20369812_1556823074328552_3188578391303972224_o.jpg?oh=44f8f7a946cd485ce711e66a92afeaad&oe=5B0A55FD,,,1057000000000000.0,38.0506232,https://www.facebook.com/aikidokenwakai/,,23.7660647,aikidokenwakai,6932650341,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/20374412_1556826614328198_5710991991581489660_n.jpg?oh=8c9b57e56ab12932b41b619797f12f14&oe=5B35A14E,"Χέλμου 7, Νέο Ηράκλειο",http://aikidokenwakai.gr/
382,166,Το 9 Dojo ασχολείται αποκλειστικά με την τέχνη του Ninjutsu. Βρίσκεται και ανατολικά και στο κέντρο της Θεσσαλονίκης.,Martial Arts School,590,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17308912_1636039103077104_6135362646796247503_n.jpg?oh=394b8ab3cd16ad234e53867b1a69ffd5&oe=5B3980DF,"Το 9 Dojo ασχολείται αποκλειστικά με την τέχνη του Ninjutsu. Βρίσκεται στην ανατολική Θεσσαλονίκη, Γεωργίου Παπανδρέου (Ανθέων) 15 περιοχή Μαρτίου, και στο κέντρο της Θεσσαλονίκης Εγνατία 1 με Δωδεκανήσου γωνία (Ακαδημία Πολεμικών τεχνών). Διδάσκει ο Σταύρος Ταραμπατζίδης Shidoshi-Ho 4th Dan. Σας περιμένουμε για να μας γνωρίσετε με 2 δωρεάν μαθήματα.",hiningen@yahoo.com,1194720000000000.0,40.60082646,https://www.facebook.com/9dojo/,,22.95108855,9dojo,6936912517,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/22045924_1854687454545600_6045382649454199755_n.jpg?oh=ea000eb8127a7a1536a5c10c81129786&oe=5B4A9ACE,Γεωργίου Παπανδρέου 15,
383,328,KickBoxing - Boxing,Sports Team,0,https://scontent.xx.fbcdn.net/v/t1.0-9/1798493_1417320015231130_7255626010808390381_n.png?oh=bd8441951e07d482a88e632106719c18&oe=5B4C4855,"Bulls Fight Academy .Στον ειδικά διαμορφωμένο χώρο μας έχετε την ευκαιρία να σας προπονήσουμε και να σας διδάξουμε Kickboxing και Πυγμαχία. Σκοπός μας είναι να συνδυάσουμε την σωματική άσκηση και την τεχνική κατάρτιση ώστε να φτιάξουμε σωστούς αθλητές. Τα προγράμματα μας αφορούν άτομα ανεξαρτήτου ηλικίας τα οποία πέρα από την απλή εκγύμναση μπορούμε να τα προετοιμάσουμε για αγωνιστικό επίπεδο. Παιδικά προγράμματα περιμένουν τους μικρούς μας φίλους ώστε να αθληθούν και να μπουν στον κόσμο των πολεμικών τεχνών που τους διδάσκουν ευγενή άμιλλα, ήθος, σεβασμό και πειθαρχεία. Προγράμματα αυτοάμυνας και εκγύμνασης για γυναίκες. Έντονη αεροβική προπόνηση μαθαίνοντας παράλληλα τεχνικές αυτοάμυνας ικανοποιούν ιδανικά τις ανάγκες της σύγχρονης γυναίκας.",bullsfightacademy@gmail.com,1417320000000000.0,,https://www.facebook.com/BullsFightAcademy/,,,BullsFightAcademy,,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/12342832_1505672503062547_1296758312975740725_n.jpg?oh=a1eecdfc67b571162324bafb4ee645f6&oe=5B0524C7,Ευρυτανιας 51,http://bullsfightacademy.gr
384,635,,Martial Arts School,1,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/1559561_1449746801920652_513085039_o.jpg?oh=890e5f34b9cda036c415e958096a8a2d&oe=5B4CA411,,,1449740000000000.0,37.99975,https://www.facebook.com/yubukaidojo/,,23.6685,yubukaidojo,"2105316177, 6944034330",https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/1507059_1451605261734806_787333527_n.jpg?oh=f9b48e2d38072dae18178e58ddfc6474&oe=5B3EAE63,Vardousion 38,http://www.lemonbook.gr/site.php?store=GG8N82yA934SsLdLBu2LjTnG
385,1194,"Kung Fu, Tai Chi, Qi Gong, Meditation",Performance & Event Venue,72,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13709921_1762359180711034_5325547456313917015_n.png?oh=cc935e4ee56428053b41bdebff5bc5a1&oe=5B0ADFFE,"Μανιφέστο Η εξάσκηση στα τέσσερα στοιχεία Σύμφωνα με την αρχέγονη ελληνική κοσμοθεωρία και την ανατολική φιλοσοφία, ο κόσμος αποτελείται από τα στοιχεία: φωτιά, νερό, αέρα και γη. Ευρύτερα, τα στοιχεία αυτά συνδέονται με τις τέσσερις εποχές, ιδιότητες, διαθέσεις και ιδιοσυγκρασίες. 4 είναι ο αριθμός της Σταθερότητας /Ολότητας /Ολοκλήρωσης /Αρμονίας. Αυτό προεκτείνεται και αντανακλάται σε κάθε πτυχή της ύπαρξης. Ως αποτέλεσμα οτιδήποτε τόσο “εκτός” όσο και “εντός” μας αποτελεί μια ιδιαίτερη αναλογία αυτών των στοιχείων. Οι 4'ις τέχνες που εξασκούμε μας μυούν στα στοιχεία αυτά. Το Kung Fu εκφράζει τη Φωτιά δυναμικό, έντονο, συμβάλει σταδιακά στην υπέρβαση. Το Tai Chi εξασκεί τη ρευστότητα μέσω των εναλλαγών των αντίθετων δυνάμεων. Το Qi Gong καλλιεργεί τη ζωτική ενέργεια. Ο Διαλογισμός επικεντρώνει, μέσω περισυλλογής και ενατένισης, στην εμπειρία της ""αφύπνισης"". Κύρια χαρακτηριστικά της εποχής μας είναι η επιθυμία για γρήγορο και χωρίς πολύ κόπο αποτέλεσμα. Εν αντιθέσει στόχος μας είναι, μετά από έντονη φυσική και πνευματική εξάσκηση, η εμβάθυνση στη φιλοσοφία του Zen και στα μονοπάτια του Tao για την επίτευξη της Ευκρασίας. Σε αυτή την προσπάθεια δεν ερχόμαστε να σταθούμε ως ειδήμονες. Ο κάθε άνθρωπος, ως μοναδική οντότητα, θα πρέπει ο ίδιος να αφοσιωθεί και να αφουγκραστεί. Με το να πορευόμαστε μαζί συνθέτουμε ένα αρμονικό περιβάλλον που ο καθένας είναι ευπρόσδεκτος να συμμετάσχει, να επηρεαστεί και να επηρεάσει. Δεν χρειάζεται τίποτα άλλο εκτός από υπομονή και επιμονή.",info@4el.gr,1462710000000000.0,37.96207314,https://www.facebook.com/4el.gr/,,23.72114539,4el.gr,#ERROR!,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13654288_1762359474044338_7410346070108118757_n.png?oh=0150cb9b3d609c94e92848d504ff12a0&oe=5B04B32A,"Aglavrou 13, Koukaki",http://4el.gr
386,153,ΩΡΑΡΙΟ ΛΕΙΤΟΥΡΓΙΑΣ Δευτ - Παρ: 9:00 π.μ. - 10:00 μ.μ. Σάββατο: 9:00 π.μ. - 6:00 μ.μ. KICK BOXING - ΠΥΓΜΑΧΙΑ - FULL MUAY THAI - MMA - CROSS TRAINING,Sports Team,0,https://scontent.xx.fbcdn.net/v/t1.0-9/14632947_1781904265421908_8023952632846468007_n.jpg?oh=1708fb30947218c0d9c962b3d5f5b411&oe=5B4E27F2,"Ο στόχος του εγχειρήματος είναι μέσω των προπονήσεων σε πολεμικά αθλήματα όπως:Πυγμαχία,ΜΜΑ,TaekWonDo,Kick Boxing,Cross Fitness,MUAI THAI,να βελτιωθούν και να αναπτυχθούν όλες εκείνες οι τεχνικοτακτικές συνιστώσες που θα οδηγήσουν τον αθλητή στη μεγιστοποίηση της απόδοσής του.Επίσης,ο ΒΥΖΑΝΤΙΝΟΣ TARGET SPORT CLUB περιλαμβάνει προγράμματα για: -ΕΡΓΟΜΕΤΡΙΚΟ ΕΛΕΓΧΟ -ΕΛΕΓΧΟ ΓΙΑ ΤΗΝ ΑΝΑΠΤΥΞΗ ΤΗΣ ΔΥΝΑΜΗΣ ΚΑΙ ΤΑΧΥΤΗΤΑΣ ΤΩΝ ΑΘΛΗΤΩΝ -ΕΛΕΓΧΟ ΓΙΑ ΤΗΝ ΒΕΛΤΙΩΣΗ ΤΟΥ ΚΑΡΔΙΟΑΝΑΠΝΕΥΣΤΙΚΟΥ ΣΥΣΤΗΜΑΤΟΣ -ΓΟΝΙΔΙΑΚΟ ΕΛΕΓΧΟ -ΑΝΑΕΡΟΒΙΑ ΙΣΧΥ Οι προπονήσεις γίνονται είτε ατομικά ή σε ευέλικτα group,πάντα υπο την καθοδήγηση ειδικευμένων προπονητών με εμπειρία,σε αθλητές όλων των κατηγοριών",vizantinos@target-sport.gr,1470570000000000.0,,https://www.facebook.com/VizantinosTargetSportClub/,,,VizantinosTargetSportClub,694 468 4747,https://scontent.xx.fbcdn.net/v/t1.0-1/c4.0.50.50/p50x50/10701932_1470574489888222_7425607286072720282_n.jpg?oh=3c36b3e19a3c9d624638a60e56366931&oe=5B48C708,ΟΑΚΑ (ΚΛΕΙΣΤΟ ΚΟΛΥΜΒΗΤΗΡΙΟ) 151-22,http://www.target-sport.gr/el/k2-categories/k2-media-manager/vyzantinos-syllogos-o-a-k-a
387,600,"Ο Α.Ο. Βάρης “Ο Αναγυρούς” είναι ένας σύλλογος λαϊκής βάσης που δραστηριοποείται στα αθλήματα του Τέννις, Βόλλευ, Μπάσκετ και Στίβου.",Sports Team,0,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/26733472_1984446945143179_5377276422881868249_n.jpg?oh=fed7f5345ae5189788e4283a26dabd96&oe=5B0D1E8D,,info@aovarisanagyrous.gr,1559200000000000.0,,https://www.facebook.com/aovarisanagyrous/,,,aovarisanagyrous,210 9655475,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/25395974_1971880183066522_5711731026212142575_n.jpg?oh=c286c40b90587057789e8d18d25138dc&oe=5B073834,Κ. Μουτούση 1 - Βάρη,http://www.aovarisanagyrous.gr
